DIV,DP,P(I,J),U(I,J),U(I-1,J),V(I,J),V(I,J-1)
    9.04528E-02   -2.26132E-03    2.14856E+02   -3.27174E-01    0.00000E+00    3.27174E-01    0.00000E+00
    1.80859E-01   -4.52148E-03   -7.27358E+02   -1.60235E-01   -3.26721E-01   -1.66486E-01    0.00000E+00
    1.80812E-01   -4.52029E-03   -7.25399E+02   -8.44137E-02   -1.59783E-01   -7.53692E-02    0.00000E+00
    1.80762E-01   -4.51905E-03   -7.23954E+02   -4.04618E-02   -8.39618E-02   -4.35001E-02    0.00000E+00
    1.80711E-01   -4.51778E-03   -7.22725E+02   -1.04854E-02   -4.00100E-02   -2.95246E-02    0.00000E+00
    1.80659E-01   -4.51647E-03   -7.21606E+02    1.21064E-02   -1.00338E-02   -2.21402E-02    0.00000E+00
    1.80605E-01   -4.51513E-03   -7.20554E+02    3.02633E-02    1.25580E-02   -1.77054E-02    0.00000E+00
    1.80550E-01   -4.51374E-03   -7.19550E+02    4.55373E-02    3.07147E-02   -1.48226E-02    0.00000E+00
    1.80493E-01   -4.51232E-03   -7.18587E+02    5.88477E-02    4.59885E-02   -1.28591E-02    0.00000E+00
    1.80435E-01   -4.51086E-03   -7.17663E+02    7.07839E-02    5.92987E-02   -1.14851E-02    0.00000E+00
    1.80375E-01   -4.50937E-03   -7.16776E+02    8.17442E-02    7.12348E-02   -1.05094E-02    0.00000E+00
    1.80313E-01   -4.50784E-03   -7.15928E+02    9.20064E-02    8.21949E-02   -9.81143E-03    0.00000E+00
    1.80251E-01   -4.50627E-03   -7.15117E+02    1.01768E-01    9.24570E-02   -9.31104E-03    0.00000E+00
    1.80187E-01   -4.50467E-03   -7.14343E+02    1.11171E-01    1.02219E-01   -8.95220E-03    0.00000E+00
    1.80121E-01   -4.50303E-03   -7.13607E+02    1.20315E-01    1.11621E-01   -8.69399E-03    0.00000E+00
    1.80054E-01   -4.50136E-03   -7.12909E+02    1.29271E-01    1.20765E-01   -8.50540E-03    0.00000E+00
    1.79986E-01   -4.49965E-03   -7.12247E+02    1.38083E-01    1.29720E-01   -8.36287E-03    0.00000E+00
    1.79917E-01   -4.49791E-03   -7.11620E+02    1.46782E-01    1.38533E-01   -8.24836E-03    0.00000E+00
    1.79846E-01   -4.49614E-03   -7.11029E+02    1.55379E-01    1.47231E-01   -8.14809E-03    0.00000E+00
    1.79774E-01   -4.49434E-03   -7.10472E+02    1.63880E-01    1.55829E-01   -8.05179E-03    0.00000E+00
    1.79700E-01   -4.49251E-03   -7.09948E+02    1.72282E-01    1.64330E-01   -7.95245E-03    0.00000E+00
    1.79626E-01   -4.49064E-03   -7.09457E+02    1.80577E-01    1.72731E-01   -7.84534E-03    0.00000E+00
    1.79550E-01   -4.48875E-03   -7.08996E+02    1.88753E-01    1.81025E-01   -7.72723E-03    0.00000E+00
    1.79473E-01   -4.48683E-03   -7.08565E+02    1.96797E-01    1.89201E-01   -7.59600E-03    0.00000E+00
    1.79395E-01   -4.48488E-03   -7.08163E+02    2.04696E-01    1.97246E-01   -7.45030E-03    0.00000E+00
    1.79316E-01   -4.48290E-03   -7.07788E+02    2.12434E-01    2.05144E-01   -7.28968E-03    0.00000E+00
    1.79236E-01   -4.48090E-03   -7.07440E+02    2.19996E-01    2.12882E-01   -7.11417E-03    0.00000E+00
    1.79155E-01   -4.47887E-03   -7.07118E+02    2.27368E-01    2.20444E-01   -6.92411E-03    0.00000E+00
    1.79073E-01   -4.47681E-03   -7.06820E+02    2.34536E-01    2.27816E-01   -6.72004E-03    0.00000E+00
    1.78989E-01   -4.47474E-03   -7.06547E+02    2.41486E-01    2.34984E-01   -6.50234E-03    0.00000E+00
    1.78905E-01   -4.47264E-03   -7.06296E+02    2.48203E-01    2.41933E-01   -6.27004E-03    0.00000E+00
    1.78821E-01   -4.47051E-03   -7.06067E+02    2.54672E-01    2.48650E-01   -6.02137E-03    0.00000E+00
    1.78735E-01   -4.46837E-03   -7.05860E+02    2.60873E-01    2.55118E-01   -5.75459E-03    0.00000E+00
    1.78648E-01   -4.46621E-03   -7.05674E+02    2.66788E-01    2.61320E-01   -5.46813E-03    0.00000E+00
    1.78561E-01   -4.46403E-03   -7.05508E+02    2.72395E-01    2.67234E-01   -5.16115E-03    0.00000E+00
    1.78473E-01   -4.46183E-03   -7.05361E+02    2.77677E-01    2.72842E-01   -4.83540E-03    0.00000E+00
    1.78385E-01   -4.45962E-03   -7.05233E+02    2.82618E-01    2.78123E-01   -4.49465E-03    0.00000E+00
    1.78296E-01   -4.45739E-03   -7.05124E+02    2.87206E-01    2.83063E-01   -4.14309E-03    0.00000E+00
    1.78206E-01   -4.45515E-03   -7.05031E+02    2.91437E-01    2.87652E-01   -3.78477E-03    0.00000E+00
    1.78116E-01   -4.45289E-03   -7.04956E+02    2.95304E-01    2.91882E-01   -3.42202E-03    0.00000E+00
    1.78025E-01   -4.45063E-03   -7.04897E+02    2.98804E-01    2.95749E-01   -3.05463E-03    0.00000E+00
    1.77934E-01   -4.44835E-03   -7.04854E+02    3.01930E-01    2.99248E-01   -2.68174E-03    0.00000E+00
    1.77842E-01   -4.44606E-03   -7.04827E+02    3.04677E-01    3.02375E-01   -2.30228E-03    0.00000E+00
    1.77751E-01   -4.44377E-03   -7.04815E+02    3.07037E-01    3.05121E-01   -1.91538E-03    0.00000E+00
    1.77659E-01   -4.44146E-03   -7.04819E+02    3.09003E-01    3.07481E-01   -1.52149E-03    0.00000E+00
