    2.94999E-05   -5.89997E-07    2.19418E-02    2.89762E-06    0.00000E+00   -2.89762E-06    0.00000E+00
    5.89527E-05   -1.17905E-06    1.86342E-02    1.83119E-05    3.04500E-06   -1.52669E-05    0.00000E+00
    5.88355E-05   -1.17671E-06    1.86413E-02    3.44123E-05    1.84590E-05   -1.59533E-05    0.00000E+00
    5.86483E-05   -1.17297E-06    1.86269E-02    4.41111E-05    3.45589E-05   -9.55218E-06    0.00000E+00
    5.83915E-05   -1.16783E-06    1.86000E-02    4.43337E-05    4.42570E-05   -7.66059E-08    0.00000E+00
    5.80652E-05   -1.16130E-06    1.85660E-02    3.39935E-05    4.44788E-05    1.04853E-05    0.00000E+00
    5.76698E-05   -1.15340E-06    1.85279E-02    1.30413E-05    3.41377E-05    2.10964E-05    0.00000E+00
    5.72058E-05   -1.14412E-06    1.84874E-02   -1.80132E-05    1.31843E-05    3.11975E-05    0.00000E+00
    5.66737E-05   -1.13347E-06    1.84453E-02   -5.83591E-05   -1.78715E-05    4.04876E-05    0.00000E+00
    5.60739E-05   -1.12148E-06    1.84022E-02   -1.07033E-04   -5.82190E-05    4.88140E-05    0.00000E+00
    5.54073E-05   -1.10815E-06    1.83583E-02   -1.63008E-04   -1.06894E-04    5.61138E-05    0.00000E+00
    5.46743E-05   -1.09349E-06    1.83137E-02   -2.25252E-04   -1.62871E-04    6.23804E-05    0.00000E+00
    5.38759E-05   -1.07752E-06    1.82684E-02   -2.92760E-04   -2.25117E-04    6.76427E-05    0.00000E+00
    5.30129E-05   -1.06026E-06    1.82224E-02   -3.64579E-04   -2.92627E-04    7.19518E-05    0.00000E+00
    5.20861E-05   -1.04172E-06    1.81756E-02   -4.39821E-04   -3.64449E-04    7.53726E-05    0.00000E+00
    5.10964E-05   -1.02193E-06    1.81279E-02   -5.17671E-04   -4.39694E-04    7.79776E-05    0.00000E+00
    5.00451E-05   -1.00090E-06    1.80792E-02   -5.97389E-04   -5.17546E-04    7.98431E-05    0.00000E+00
    4.89330E-05   -9.78660E-07    1.80293E-02   -6.78313E-04   -5.97267E-04    8.10459E-05    0.00000E+00
    4.77614E-05   -9.55228E-07    1.79782E-02   -7.59855E-04   -6.78193E-04    8.16612E-05    0.00000E+00
    4.65315E-05   -9.30629E-07    1.79257E-02   -8.41500E-04   -7.59738E-04    8.17613E-05    0.00000E+00
    4.52445E-05   -9.04889E-07    1.78718E-02   -9.22801E-04   -8.41387E-04    8.14145E-05    0.00000E+00
    4.39017E-05   -8.78034E-07    1.78163E-02   -1.00338E-03   -9.22691E-04    8.06839E-05    0.00000E+00
    4.25046E-05   -8.50091E-07    1.77593E-02   -1.08290E-03   -1.00327E-03    7.96276E-05    0.00000E+00
    4.10545E-05   -8.21089E-07    1.77007E-02   -1.16109E-03   -1.08279E-03    7.82979E-05    0.00000E+00
    3.95529E-05   -7.91058E-07    1.76403E-02   -1.23773E-03   -1.16099E-03    7.67413E-05    0.00000E+00
    3.80014E-05   -7.60028E-07    1.75783E-02   -1.31264E-03   -1.23764E-03    7.49991E-05    0.00000E+00
    3.64015E-05   -7.28031E-07    1.75146E-02   -1.38565E-03   -1.31255E-03    7.31068E-05    0.00000E+00
    3.47550E-05   -6.95100E-07    1.74492E-02   -1.45666E-03   -1.38557E-03    7.10950E-05    0.00000E+00
    3.30634E-05   -6.61267E-07    1.73821E-02   -1.52557E-03   -1.45658E-03    6.89893E-05    0.00000E+00
    3.13284E-05   -6.26568E-07    1.73133E-02   -1.59230E-03   -1.52549E-03    6.68110E-05    0.00000E+00
    2.95519E-05   -5.91038E-07    1.72430E-02   -1.65681E-03   -1.59223E-03    6.45774E-05    0.00000E+00
    2.77357E-05   -5.54713E-07    1.71711E-02   -1.71904E-03   -1.65674E-03    6.23020E-05    0.00000E+00
    2.58815E-05   -5.17630E-07    1.70977E-02   -1.77897E-03   -1.71897E-03    5.99951E-05    0.00000E+00
    2.39913E-05   -4.79827E-07    1.70229E-02   -1.83657E-03   -1.77891E-03    5.76645E-05    0.00000E+00
    2.20670E-05   -4.41341E-07    1.69468E-02   -1.89183E-03   -1.83652E-03    5.53151E-05    0.00000E+00
    2.01106E-05   -4.02212E-07    1.68694E-02   -1.94473E-03   -1.89178E-03    5.29499E-05    0.00000E+00
    1.81240E-05   -3.62479E-07    1.67908E-02   -1.99526E-03   -1.94469E-03    5.05703E-05    0.00000E+00
    1.61092E-05   -3.22184E-07    1.67112E-02   -2.04339E-03   -1.99522E-03    4.81757E-05    0.00000E+00
    1.40683E-05   -2.81366E-07    1.66305E-02   -2.08912E-03   -2.04336E-03    4.57647E-05    0.00000E+00
    1.20034E-05   -2.40067E-07    1.65490E-02   -2.13243E-03   -2.08909E-03    4.33347E-05    0.00000E+00
    9.91646E-06   -1.98329E-07    1.64667E-02   -2.17328E-03   -2.13240E-03    4.08820E-05    0.00000E+00
    7.80970E-06   -1.56194E-07    1.63837E-02   -2.21167E-03   -2.17326E-03    3.84025E-05    0.00000E+00
    5.68523E-06   -1.13705E-07    1.63001E-02   -2.24754E-03   -2.21165E-03    3.58913E-05    0.00000E+00
    3.54518E-06   -7.09036E-08    1.62160E-02   -2.28088E-03   -2.24754E-03    3.33433E-05    0.00000E+00
